,A,B,C,D,E,F,G,H,I,J,K,klasa
473,-198.96674866260113,252.29301807727518,573.3646458131174,-158.0953143561954,142.55301159603817,80.24312538183703,0.7022915004831987,-244.56505409541177,83.91976863765726,-414.0821234192951,78.72154630538819,1
474,-221.154292342344,-38.575778081264,565.5445738858547,-330.7733227280314,493.72488999678365,79.8679448336045,-20.79213541057115,-261.12161001842617,-158.43067774402658,-608.9178126677156,77.7352476976744,1
475,51.03076511548605,-92.75030700976293,377.49129767324894,23.195629407162244,284.6409463632249,78.53926071521504,472.43792468943263,-155.5896528500328,81.84409623753345,-273.593053745574,79.05643003270085,3
476,44.12537927051045,318.3322716117642,396.2045904481482,-125.05915296479998,204.726298887631,77.97787365645385,500.19305217674605,-91.08822787272246,-143.52986853925458,-565.1279828461286,78.55224335079802,3
477,-303.20943822041727,-167.32206106060315,-11.940367726346977,-74.91162086170215,180.14986300865178,84.90049290115067,41.167882599324855,228.34030522498853,88.92343400860925,487.4032729955735,83.1383900092834,0
478,-257.4506270351809,278.978863210682,456.7770353848489,-312.4859357449393,183.0702155129419,80.66911620018782,-51.282677617125984,-67.7906974720967,11.710014144533176,-192.86006087400344,78.35484670189544,1
479,16.785125389176216,-149.71085795198752,59.05938191113279,-103.14055758874123,359.1160226457282,78.61966723903689,473.5177842241487,45.67309262088092,-70.84522595051388,-231.8369963947846,77.64159963037756,3
480,-319.2048007425096,-144.42781514790022,621.4263440480158,-336.4114261824767,160.61006036008223,82.66588070674764,-145.83306285990994,-112.50120360766935,-4.103516678586018,25.785680771044923,85.11988080000688,4
481,-297.8836307554253,-92.94404416387945,536.2008706236634,-205.03010650903312,42.08895283743604,82.86385708731642,-80.27059872441816,53.87133762495395,-21.137019975162772,128.59715312679714,85.94541264944179,4
482,-294.2392921263674,-236.8399743044314,452.8507158751605,-196.14494905259397,345.77532970437187,82.83385216478217,-100.94300312818888,-50.13347423573515,-99.49076903318684,113.01524252310028,85.09850162374266,4
483,-250.04091270337744,-201.8239658060764,623.9638429700615,-62.817549156285885,328.81560679620236,82.5902374883999,-53.78571705856044,-142.0838240480271,31.68742603764146,-13.49673579660849,86.09859075681501,4
484,-154.07104808980333,-99.53297878713411,211.76543273727793,-280.31089863147923,307.63090909385096,79.77809093143196,455.29616416971595,144.06574454564964,24.681291152448253,-384.3569309103195,76.95271403480888,2
485,31.77087327736521,-152.06832933784523,326.01378701337296,25.459411880064323,189.389469679346,78.92938500471679,443.5487515499699,-107.17229704571798,-23.362603027420217,-70.99690318364772,79.15688543768972,3
486,39.342217977456585,-40.7981597054777,368.8953858701602,-134.90967275286835,137.69393203798273,78.0257752200818,461.63552994159244,-207.4633430277424,110.8116427117599,-540.2521351789335,77.92113637392555,3
487,-295.74416715358575,-64.08334087270923,571.9629258700429,-211.56325536707632,292.27912569835684,84.11054832226327,13.265188372210218,-33.01567581699613,1.8987994020873131,77.17572463080893,84.36248857672106,0
488,-312.3640608827284,-357.1659196767694,472.2080388731674,-401.8063053130141,183.91636881994003,82.22345808744,-122.89092815603357,-124.09870848386444,6.698540233173091,-203.96961005621097,83.78896358356765,4
489,-284.45603273282893,-313.29292396238657,492.71613018348046,-376.47046891747556,390.00909979048845,80.90019369585289,-82.51840470405494,-9.219783336248941,53.5767843669871,-72.85878855377935,78.62921646378398,1
490,-297.2525549164868,346.7345790232795,328.73594273077856,-105.71255566886059,163.45233506903193,83.31864789856849,-96.36893236069864,53.218575922273374,113.93112939110895,364.7753920882318,85.4250886371514,4
491,-283.1151485872696,-365.22774590399007,517.8783113656024,-293.7456738482184,94.53618999299798,82.15552664702666,-65.79515442659982,-71.46602561301074,11.373047035890515,-239.2472092732371,84.65817001303805,4
492,-254.42995466316506,64.14552492436393,274.5625302247946,-215.46803542153765,456.3073887326697,81.06600679462981,-85.54669132376893,-159.94126488033754,31.8683052706088,13.249911747481178,77.57166792593873,1
493,-153.55777350383758,-96.88681127027726,224.5842231470949,-196.0879445215548,465.4084606579986,80.16419245376257,433.0763604366441,110.54951863945283,-3.875312262038385,-183.84985084569604,77.41043864226314,2
494,0.2336213593353591,175.06150160301442,421.4430756060502,-257.5637652845272,220.7822132081389,78.21931769986105,441.6811571550681,-45.03141610544292,10.623249400135357,-439.74323986363635,78.44322349327793,3
495,42.695064315692434,186.15236853972343,252.7663789351764,-71.6736163002737,305.6173097958232,78.25719932992523,472.08993923673313,-152.09883576664572,-2.023525724876176,-420.0708620226802,77.87258921952447,3
496,-134.40018776213267,-237.69379268070634,241.54768701863875,-273.3474530394566,151.60616488191263,79.42327752998021,476.22417726736677,67.67588117469617,-59.34796989657294,-568.6157203174404,76.67627233632115,2
497,-281.61082106632296,99.82883851033341,348.3320358169844,-125.11224702513147,441.87128100839504,84.23877724406285,51.17682220738115,55.37754188981407,98.39926072228108,143.76651799176545,83.90629882806358,0
498,-313.2468954199853,-31.681089420498655,468.2767124781974,-303.87137925121715,58.69757134136324,82.70157288496365,-141.65453658601973,-123.52137671883656,-52.04756082406948,44.321050411757625,84.38942462191002,4
499,-279.52639839816675,-295.40599852558694,704.3557609208419,-191.26211439109943,490.48112131567666,82.5669368814212,-92.60137867926682,-135.7708355343084,-150.5114264746898,-25.59701616025894,86.02716310229724,4
500,26.682963173227222,262.41344960672296,378.35548566590325,-211.4501736562292,309.001372000106,77.91512503027269,475.0340798297038,-102.8551712811818,84.91654993371604,-597.7140854279198,78.02624137463968,3
501,-285.30606291270107,183.19651035316,463.68005984201886,-201.30151877915387,218.95015436205466,82.63358381347518,-81.36492675860103,-51.45380247757777,-63.820371442835075,9.013522696843012,85.03929779577258,4
502,-234.65810441723184,-349.3243409486772,743.5311446446171,-374.1364591786173,430.3562632462832,79.93001285261816,-65.35471920900602,-351.43964784006107,72.6418597400633,-576.6851574253753,78.19805166868035,1
503,-251.64286910819925,280.8308558022685,248.06510264207043,-284.0570892990488,190.36757806903427,80.68842617161937,-76.8352095742012,-195.3444568061432,-64.5954083579233,-182.8321646758696,76.83237355234452,1
504,-296.8526417750847,-217.30601103749706,396.87587785281767,-233.01934865157764,45.57353976024737,84.03145139261807,41.71154051443034,71.71513413557187,31.815210045128154,36.09975500110147,83.7003742833489,0
505,-307.7341978353658,-186.6513328515156,259.48983349238546,-143.09916661753428,172.9099080161658,84.66886526393942,27.87234285276088,168.30767897264724,88.03383500637202,367.11630567373356,83.99559475466674,0
506,27.914171045501718,-101.53196587115025,353.7479272769031,-177.70520557458607,154.13083043111845,78.0496149685605,470.39839762920207,-108.22603479711348,-108.34566306321179,-527.8718722675424,78.07013899225615,3
507,-290.96473416575316,-390.335948009198,344.4161674101613,-160.85040678518664,121.09378655187481,84.25495102860353,37.85540934238281,56.85268922266822,-145.21642704903508,152.1657553018686,83.75226080717448,0
508,-290.9912324174735,11.362636958617628,406.13785381413834,-172.87163105041043,379.36059903863793,82.87934204793203,-74.0081298193532,42.95813359393935,-72.9330832727334,136.63867603821012,85.33054209862654,4
509,-255.31072881542622,52.65709299967911,-33.3196656020736,-186.38397727232984,456.90208389791553,81.22018222198875,-77.37819031263155,-101.52289193131313,90.6662256386709,93.31503185075385,76.31379309722364,1
510,38.60691407327843,258.8868638798365,403.2797774698649,-160.93350787316731,355.8596282011514,77.91783749654994,471.8785350010508,-179.29275374863613,-21.35426759738075,-596.3054696583148,78.0652013996658,3
511,-303.8497176258188,43.312508471955795,352.1451983187456,-213.06641875741715,98.97934866361089,84.26317931357902,35.09177216933324,117.1666383698477,-68.57196014554958,156.43880085842213,83.825332572813,0
512,-235.49054275314947,109.87066881808806,157.77447394681477,-121.82802910876671,415.63252392651464,81.1333621307395,-45.07632277054026,-96.40124133698731,22.39284502667096,48.22833319633706,77.60093928832661,1
513,-228.39067568434814,-267.5491581980134,605.6109278291202,-318.50417783915134,309.60597871580137,80.06824055723565,-33.62213557412966,-242.89042113711693,-94.06481295109728,-504.9018780702716,78.1686877018982,1
514,-153.87626086898695,38.80108966270288,116.0662227040928,-228.5901886121075,465.517775629373,80.01756553717195,421.0300669415642,44.7098532284156,-161.55716396244983,-259.99494016572595,76.3556694631881,2
515,-264.5466273347819,53.64370870234977,535.3001576764901,-225.6494195802096,456.54789819831274,82.11002276216598,-57.22365541330035,-145.4456250718884,86.29615824857156,-262.8779140421204,84.71564016375791,4
516,38.073027549551966,-35.98454107940418,336.9156591804046,-143.7707739974094,58.49148813454042,78.00909613535127,479.42064114578744,-134.17478726554023,-46.120304883870055,-548.9137808447699,77.99484895855937,3
517,22.341332835923765,340.463467582782,309.98823504066473,-130.53487729350894,198.0424813786293,78.38132160133824,461.74111203436604,-64.07669725994938,-49.81220132098988,-355.6127007033884,78.3522972208875,3
518,31.076083238125392,-132.09637199887027,151.37335623493266,8.507398943588981,121.212325377491,78.86332609508094,458.58626571310856,-54.68637859639694,-131.76092264493832,-105.30207505498763,78.31336509284223,3
519,-259.78508203004094,-332.74795460711374,500.08724140935146,-172.64328179207916,236.2290146681848,82.26556634829606,-46.67308119236486,-108.19471055608825,14.697642644761096,-182.10229293224853,84.95987524019144,4
520,-292.4057650512982,228.43462099598702,580.1334248525147,-179.81843084710422,209.57570124137635,82.87453216753187,-90.07682860477968,-12.220261139351209,-124.99969279719176,134.14084834596156,86.0296461743383,4
521,-151.51834361773365,-14.104546750600903,43.208634908673076,-266.06906390278135,70.81775303590885,79.79479400701312,443.7364849237798,87.90585827684062,-146.84706462868337,-375.6828265124361,75.87479880615236,2
522,52.006326456149225,328.29882917799716,323.4763412184767,-30.48582141921868,426.9137035517262,78.26750289696295,481.98118990369454,-162.82482358991982,87.76772941324164,-414.7200979839571,78.38871645604728,3
523,-249.3914313747127,-83.9652748107993,208.90178803083316,-364.68107531767873,439.5672402791067,80.26478276748217,-12.971764619699059,-21.095449775097666,27.29374574026425,-402.83518729915784,76.78923617826678,1
524,-154.38251680715868,302.41101525203374,185.77023345655624,-227.88968855918398,46.60330572735438,80.03083561870615,435.1302399945327,103.89284726215519,-56.54749173339142,-253.10363011706096,76.98092806901744,2
525,-146.48851766801096,-423.261357671441,665.3321383593343,-330.5476601327408,70.02491339705043,79.39236206130899,454.17777395818786,43.48587469078129,-21.65874874502241,-584.6704882828192,78.6448946104628,2
526,-291.33080409625865,189.60125105022937,282.187602912874,-137.40790152878813,176.6390379990802,84.37244546334084,45.03836895819629,103.42386896800073,12.505956644523089,213.18200276656535,83.74797080243955,0
527,-294.86567759675523,-426.296387089042,558.9520770860426,-217.454844821054,484.2934852551057,84.0655234634745,35.84894412184104,43.14227365660793,110.58419818031606,53.79378375794835,84.55027328442435,0
528,-137.8138931520858,-129.97772589627107,111.61393267078226,-217.08477832798974,464.56602043274086,79.75521670968509,456.01195172368904,55.46114609478556,-119.67507304764773,-396.2357843878453,76.30072029973714,2
529,-212.55473837153437,116.04032662760406,216.45088726955456,-85.47635975983648,312.72946766254313,80.85247261694876,-14.155084180979657,-141.2577598096588,-128.42485313721022,-97.64090837253521,77.76186304440111,1
530,17.523025166929386,190.96885253948358,579.9865589888368,-327.81937680650003,438.8198743918206,77.54816007721195,463.2209260725502,-151.3884733313658,0.4028813151547901,-788.2833190846982,78.28937806832208,3
531,25.20192466710492,115.07462893075348,410.631344427,-187.6884557668617,498.1275617119975,78.05608920656363,451.1687756833751,-166.9849980539226,-15.135192102851994,-524.5097240174862,78.10859410368754,3
532,-150.9445583156867,-44.84259657410221,0.19729941436122544,-176.93570383836018,498.84970264342303,80.2028035782076,446.50005022681466,153.83439350885695,-113.62890081810244,-163.79863795808316,76.45429098969869,2
533,-249.9031345618626,-311.64513505363044,554.1275315186705,-367.20760291706245,484.1836418754169,80.26297909867628,-67.39152455342054,-229.084697723888,5.5233282693944155,-403.771853809792,77.83324384877604,1
534,-224.03327114876606,42.532526692891764,702.5695640864981,-338.00894702278674,61.95169326202168,79.8906299763884,-20.357351710707917,-240.59365144600247,62.01195101973343,-597.1371501285181,78.54576526645452,1
535,-132.32141943903062,222.68305260338553,53.57441242556425,-88.14316633646827,320.2016678340449,80.25358618920285,445.8889185019781,57.80853397891197,44.94428716868384,-137.42662837041462,76.74888336568492,2
536,18.25607700853186,-244.7303863051254,370.51804825111856,-190.6819883201041,184.5168381739123,78.17885953105444,447.2352058414267,-127.00213990079794,-63.89265964212052,-460.7536447001845,78.09318682539411,3
537,-157.11165098549344,8.92769483354008,53.27746182196941,-221.82764065581725,219.70694712624461,80.11312533777509,461.31422815580635,231.73467365964916,56.035465386461254,-210.369607235584,76.82991417353823,2
538,-248.1808355793528,-401.2969614495011,296.93423485397847,-162.30500963635563,127.44821256368334,81.19297900208618,-55.72584222642308,-60.29732159802849,55.38390675847137,79.18807850931475,78.36637417261619,1
539,-243.94897533433038,188.99116601198526,499.2844378513192,-307.7623949395711,404.1878386844087,80.42531645589774,-36.83937409708503,-119.95603508400843,-34.84583835069908,-319.46814714372385,78.28624351713923,1
540,-124.46535614131943,-247.68791098455821,396.09103787568705,-193.3614485195548,173.27306783475242,79.60381547135894,496.3301017892991,117.42725777025501,13.5683828654998,-474.8602353656648,78.12763534887841,2
